Customer ID,full_name,Age,Gender,City,Account_Type,Account_Balance,Date_Of_Account_Opening,Last_Transaction_Date,Transaction_Amount,Loan_Status,Credit_Limit,Credit_Card_Balance,Last_Credit_Card_Payment_Date,Rewards_Points
1278,Charles_Walker,51,Female,Tucson,Current,1628.31,2020-12-09,2023-02-26,3285.43,Rejected,8552.62,145.89,2023-07-07,1684
1279,Ronald_Taylor,26,Female,Mesa,Current,8879.35,2013-01-18,2023-06-22,1317.21,Rejected,3256.19,2765.84,2023-06-13,5542
1280,John_Allen,48,Other,Memphis,Current,5499.49,2014-05-25,2023-07-01,2483.17,Approved,5244.25,1580.76,2023-06-26,9885
1281,Thomas_Hernandez,59,Other,Detroit,Savings,7668.46,2012-04-23,2023-01-02,3933.92,Rejected,3353.71,4529.93,2023-03-30,7434
1282,Sarah_Ramirez,49,Female,Houston,Current,2822.74,2017-02-17,2023-11-09,937.1,Closed,7029.25,2962.81,2023-10-16,4695
1283,Kenneth_Young,60,Female,Columbus,Savings,1432.52,2022-02-21,2023-04-28,1436.56,Rejected,1489.69,1502.25,2023-03-18,6903
1284,Ronald_Smith,52,Male,Portland,Savings,3795.21,2016-09-16,2023-03-25,3640.35,Approved,6211.43,1569.54,2023-07-30,3415
1285,Sarah_Campbell,66,Other,Tucson,Current,7950.55,2014-01-19,2023-11-27,48.35,Approved,7636.92,645.38,2023-05-27,5482
1286,Lisa_Ramirez,28,Male,Washington,Current,3043.58,2022-02-19,2023-10-17,3789.33,Approved,2758.55,2188.18,2023-11-23,6739
1287,Betty_Adams,34,Female,Chicago,Current,2124.9,2019-09-06,2023-02-13,3384.63,Approved,3132.61,342.15,2023-01-06,3030
1288,Michelle_Miller,68,Other,El Paso,Current,321.73,2011-10-20,2023-03-10,656.63,Rejected,7531.02,2203.26,2023-10-11,1436
1289,Ronald_Johnson,53,Other,Nashville,Current,6277.71,2014-05-30,2023-02-22,1226.85,Rejected,4741.22,602.55,2023-12-17,8572
1290,John_Adams,19,Male,El Paso,Savings,4414.64,2006-12-12,2023-12-16,86.87,Closed,6606.06,3385.87,2023-07-12,7179
1291,James_White,41,Male,Houston,Savings,2661.69,2013-09-07,2023-10-16,2911.25,Rejected,4840.01,3255.43,2023-07-24,914
1292,Emily_Brown,63,Male,Nashville,Savings,5245.57,2022-09-25,2023-11-28,1991.5,Closed,4769.17,4191.7,2023-07-25,2207
1293,Richard_Baker,32,Male,Atlanta,Current,7036.18,2010-03-26,2023-11-21,2122.93,Approved,3704.9,4612.04,2023-09-27,4181
1294,Ashley_Jackson,45,Other,Milwaukee,Current,2549.92,2011-06-13,2023-05-09,524.89,Closed,6265.48,3269.5,2023-12-30,1057
1295,Daniel_Sanchez,20,Female,Nashville,Current,6126.83,2012-03-14,2023-06-12,1768.02,Rejected,6393.97,771.43,2023-05-20,4453
1296,Christopher_Hernandez,46,Female,Detroit,Current,2675.51,2001-04-28,2023-09-08,4595.8,Approved,7769.65,2541.37,2023-12-17,9675
1297,Emily_Flores,69,Female,Sacramento,Savings,9867.94,2008-06-29,2023-01-25,333.03,Rejected,5514.95,4705.92,2023-11-11,5308
1298,Ashley_Roberts,62,Male,Kansas City,Current,7350.66,2020-08-10,2023-05-12,4875.04,Approved,6057.25,996.38,2023-12-22,5841
1299,Mark_Nelson,30,Female,Las Vegas,Current,6066.32,2000-06-16,2023-11-25,4241.57,Closed,8628.04,1946.68,2023-03-22,6764
1300,Ronald_Hernandez,67,Male,Austin,Current,1806.07,2020-05-25,2023-04-28,1022.92,Rejected,1363.31,3740.27,2023-01-08,3449
1301,Brian_Hall,39,Male,Memphis,Current,5905.3,2019-04-19,2023-08-24,3530.06,Approved,5675.4,3816.41,2023-03-19,6464
1302,Mark_Williams,69,Female,Chicago,Current,8024.52,2019-06-25,2023-04-25,463.82,Rejected,2136.27,4746.99,2023-09-23,1153
1303,Ashley_Lopez,48,Female,New York,Savings,7397.36,2021-12-24,2023-05-05,806.73,Approved,7169.51,1235.84,2023-12-08,6243
1304,Jessica_Williams,24,Female,Denver,Current,7802.45,2009-01-04,2023-07-14,2444.93,Rejected,9049.08,4291.5,2023-12-23,9743
1305,Michelle_Adams,65,Other,Washington,Current,3246.22,2004-10-01,2023-04-04,2008.28,Closed,4821.9,262.54,2023-03-21,8169
1306,Christopher_Clark,65,Male,Columbus,Current,3349.81,2019-12-07,2023-07-31,4076.99,Rejected,6722.29,728.99,2023-07-17,4790
1307,Karen_Carter,43,Other,Columbus,Savings,5434.95,2016-09-06,2023-05-07,4696.88,Rejected,4324.96,4715.19,2023-10-31,6232
1308,James_Johnson,48,Female,Indianapolis,Current,2858.71,2002-04-26,2023-05-18,4714.65,Approved,7803.04,4403.77,2023-03-29,8234
1309,Susan_Carter,55,Other,Tucson,Savings,1218.83,2002-06-06,2023-05-28,743.54,Rejected,6303.97,304.68,2023-09-11,1107
1310,Timothy_Thomas,55,Other,San Jose,Savings,4665.11,2017-10-25,2023-10-23,3434.28,Closed,6463.81,338.14,2023-02-19,4863
1311,Stephanie_Johnson,21,Female,Kansas City,Current,119.05,2011-02-05,2023-03-16,2858.23,Rejected,2560.56,1759.6,2023-02-16,9904
1312,Mary_Robinson,52,Female,Fort Worth,Current,7631.51,2008-07-23,2023-01-15,1857.45,Approved,1061.53,1999.9,2023-06-06,3323
1313,Betty_Martin,50,Male,Kansas City,Current,7521.9,2011-09-04,2023-06-05,4974.19,Rejected,6632.0,2339.15,2023-12-24,9702
1314,Ronald_Nguyen,20,Male,Colorado Springs,Current,5563.97,2004-12-22,2023-12-30,2285.67,Closed,2010.27,2742.47,2023-01-09,6362
1315,Stephanie_Ramirez,36,Other,Tucson,Savings,7501.43,2008-09-15,2023-02-04,3330.0,Rejected,2201.37,653.15,2023-08-29,1856
1316,Ashley_Harris,26,Female,Tucson,Savings,6282.83,2013-09-29,2023-01-07,2519.18,Approved,2473.07,4932.07,2023-03-07,3798
1317,Donna_Young,63,Male,Memphis,Savings,7004.81,2008-01-22,2023-07-01,523.49,Rejected,4599.52,4789.2,2023-08-15,1209
1318,Patricia_Martinez,36,Male,Phoenix,Savings,740.09,2016-12-01,2023-06-19,714.09,Closed,3202.51,2044.23,2023-11-21,409
1319,James_Adams,36,Other,Philadelphia,Current,8824.53,2018-10-20,2023-10-21,3753.21,Rejected,9581.81,2438.65,2023-02-23,1315
1320,Linda_Flores,43,Other,Milwaukee,Current,6474.92,2010-10-11,2023-07-30,4010.4,Approved,7091.64,1815.74,2023-01-22,3201
1321,Mark_Allen,30,Other,Indianapolis,Savings,6145.25,2016-12-24,2023-11-16,1825.45,Closed,2747.87,3253.4,2023-05-23,3687
1322,Joshua_Gonzalez,39,Female,Milwaukee,Savings,3933.69,2015-05-12,2023-02-26,344.13,Rejected,8234.94,3496.53,2023-05-01,2284
1323,Michael_Green,65,Male,Boston,Savings,378.54,2010-03-31,2023-12-30,4785.46,Closed,3522.65,2676.94,2023-06-05,4181
1324,Emily_Adams,25,Male,Tucson,Savings,9024.47,2007-10-28,2023-05-04,2490.39,Approved,8198.32,4621.51,2023-02-01,8305
1325,Elizabeth_Campbell,41,Male,San Jose,Current,9858.09,2010-09-01,2023-07-13,679.4,Closed,5221.32,1733.44,2023-09-29,4270
1326,Elizabeth_Torres,43,Other,Jacksonville,Savings,8097.09,2015-01-09,2023-03-24,1000.31,Closed,5319.75,1300.29,2023-02-02,9623
1327,Christopher_Thomas,65,Female,Las Vegas,Savings,9158.89,2013-11-30,2023-07-20,236.35,Closed,4441.96,3278.37,2023-06-16,4935
1328,Melissa_Hall,58,Other,Jacksonville,Savings,1297.48,2020-06-23,2023-09-09,3552.18,Approved,3221.81,812.9,2023-12-21,332
1329,Kimberly_Perez,58,Other,Milwaukee,Savings,1373.88,2016-08-09,2023-12-03,3523.43,Closed,7183.24,2886.17,2023-01-14,6348
1330,Steven_Martin,20,Female,San Jose,Current,8808.1,2003-05-22,2023-01-02,3016.5,Rejected,5530.39,1616.43,2023-10-22,3400
1331,Daniel_Roberts,24,Female,Chicago,Savings,669.31,2008-11-03,2023-09-27,2736.04,Closed,1079.86,686.57,2023-07-18,1500
1332,Betty_Nelson,69,Other,Fresno,Savings,1022.71,2011-12-26,2023-08-29,1913.64,Rejected,3894.17,1582.32,2023-01-20,7922
1333,Emily_Clark,67,Female,Louisville,Savings,8186.79,2005-12-17,2023-05-26,4753.66,Closed,7896.26,1012.71,2023-02-19,8073
1334,Stephanie_Green,19,Other,Denver,Savings,5614.05,2015-01-03,2023-11-22,4004.6,Rejected,3659.06,3147.46,2023-06-16,7720
1335,John_Thomas,50,Male,El Paso,Savings,3978.1,2008-01-02,2023-03-17,4539.03,Approved,7166.85,258.57,2023-09-21,5160
1336,Mark_King,29,Female,Albuquerque,Current,5579.14,2017-07-16,2023-08-18,1565.18,Approved,2826.53,4091.68,2023-01-30,613
1337,Linda_Young,65,Male,San Jose,Savings,8799.6,2014-06-10,2023-11-30,4891.64,Closed,7810.26,2921.21,2023-09-04,5050
1338,James_Sanchez,29,Female,Tucson,Savings,7595.61,2003-08-21,2023-09-26,835.1,Rejected,4849.47,4285.36,2023-12-06,8166
1339,Michael_Harris,27,Other,Fresno,Savings,6946.91,2014-09-11,2023-03-14,290.8,Closed,1071.71,801.36,2023-08-19,1911
1340,Nancy_Johnson,58,Other,Tucson,Savings,9771.17,2003-12-04,2023-04-16,1606.0,Closed,6846.75,2361.14,2023-05-28,1059
1341,Daniel_Lopez,44,Other,Phoenix,Current,5260.94,2005-01-30,2023-08-12,1014.42,Closed,6186.46,3339.71,2023-01-28,8416
1342,Linda_Flores,35,Other,Chicago,Current,162.61,2004-03-12,2023-01-10,2592.44,Rejected,6130.19,729.14,2023-11-22,2749
1343,Timothy_Rodriguez,21,Other,San Antonio,Current,4347.43,2018-10-14,2023-10-10,1757.49,Rejected,9567.03,69.73,2023-05-31,8706
1344,Paul_Lopez,57,Other,Las Vegas,Savings,1056.06,2013-08-03,2023-09-27,867.01,Closed,4365.03,4715.07,2023-03-14,9704
1345,Michael_Sanchez,40,Female,Washington,Current,1252.89,2004-02-04,2023-09-22,4222.85,Approved,9104.7,3903.75,2023-02-08,7601
1346,Steven_Rodriguez,38,Female,El Paso,Savings,2623.52,2022-09-02,2023-05-17,2544.77,Approved,1020.5,3911.04,2023-10-17,7411
1347,Betty_Martinez,53,Male,Baltimore,Current,3875.54,2005-04-12,2023-08-06,556.55,Approved,9664.28,4602.61,2023-05-30,5106
1348,Timothy_Young,47,Female,Seattle,Current,4867.84,2016-02-19,2023-08-12,385.91,Rejected,5966.34,2890.61,2023-03-29,7779
1349,Linda_King,65,Female,Albuquerque,Current,1781.22,2021-02-23,2023-12-27,1922.07,Rejected,5586.58,3207.79,2023-11-09,6907
1350,Kimberly_Mitchell,38,Male,San Antonio,Current,3186.03,2005-02-10,2023-10-18,4540.83,Closed,9022.15,1044.91,2023-06-24,4985
1351,Andrew_Martin,40,Male,Tucson,Savings,2837.74,2022-04-09,2023-06-03,2544.92,Rejected,6725.5,2351.91,2023-01-18,2619
1352,Emily_Hill,38,Other,Phoenix,Current,3715.95,2010-09-10,2023-06-18,704.29,Closed,5693.91,787.96,2023-09-21,5109
1353,Nancy_Johnson,25,Male,Louisville,Current,1169.11,2015-02-20,2023-12-31,1240.7,Approved,4458.92,494.25,2023-11-13,3166
1354,Susan_Smith,56,Male,San Diego,Savings,4033.68,2013-11-28,2023-04-16,256.9,Closed,6932.66,1276.63,2023-05-02,9034
1355,Emily_Scott,30,Female,Charlotte,Current,5588.07,2010-05-01,2023-05-01,4160.88,Rejected,1478.2,2297.57,2023-07-19,315
1356,Melissa_White,57,Other,Houston,Current,1059.79,2001-04-13,2023-03-08,4730.8,Approved,3230.41,3191.22,2023-02-12,9681
1357,Kevin_Clark,39,Male,Fresno,Current,5255.63,2022-05-10,2023-10-13,398.29,Rejected,1907.6,2521.64,2023-04-03,255
1358,Jessica_Johnson,24,Other,Phoenix,Savings,7583.54,2012-08-22,2023-10-12,873.18,Approved,5550.17,4472.27,2023-05-25,9313
1359,Patricia_Walker,41,Other,Tucson,Savings,181.57,2004-08-12,2023-03-25,863.63,Rejected,1867.84,1634.2,2023-11-24,9726
1360,Paul_Wilson,22,Male,Phoenix,Current,570.53,2000-10-11,2023-11-20,4020.49,Rejected,8302.15,4234.06,2023-09-02,1509
1361,Charles_Johnson,67,Male,Kansas City,Current,4718.1,2013-07-03,2023-01-14,4197.97,Approved,3621.87,2178.6,2023-10-05,9609
1362,Susan_Lewis,43,Male,Fresno,Savings,8740.5,2015-02-02,2023-12-31,2102.18,Approved,6602.03,690.14,2023-09-30,80
1363,Donald_Anderson,68,Male,Detroit,Savings,9978.11,2006-10-20,2023-06-29,4846.96,Approved,4004.07,4329.2,2023-09-07,7339
1364,Deborah_Lopez,27,Other,New York,Current,1024.6,2003-03-08,2023-02-08,1304.79,Closed,7294.78,2446.54,2023-03-09,6338
1365,Karen_Torres,28,Female,Houston,Savings,281.59,2004-04-20,2023-10-04,2630.35,Closed,4183.2,700.15,2023-05-28,4013
1366,John_Ramirez,57,Other,Colorado Springs,Current,2364.82,2010-12-23,2023-11-23,4981.48,Rejected,4413.87,940.79,2023-06-23,583
1367,Elizabeth_Martin,55,Other,Detroit,Savings,4727.96,2021-07-12,2023-01-06,4137.25,Rejected,5320.64,360.9,2023-01-31,1115
1368,John_Hill,28,Other,Tucson,Savings,5760.78,2012-12-25,2023-07-02,2441.05,Approved,3912.19,3221.11,2023-09-16,4208
1369,Steven_White,65,Male,Tucson,Current,9737.5,2001-01-24,2023-02-09,551.54,Rejected,2534.67,1815.75,2023-01-22,1719
1370,Daniel_Lee,47,Male,San Diego,Current,8895.79,2001-07-10,2023-07-17,4522.72,Approved,4932.53,4832.09,2023-05-06,2498
1371,Charles_Martinez,21,Female,Oklahoma City,Current,5664.78,2017-12-06,2023-06-02,2715.21,Approved,6972.09,2692.17,2023-06-30,8200
1372,Christopher_Rivera,19,Female,Indianapolis,Savings,3680.97,2005-06-23,2023-09-09,1548.65,Rejected,3935.36,1227.24,2023-02-23,974
1373,Deborah_Wilson,30,Female,Nashville,Current,3280.84,2021-03-29,2023-08-17,2261.58,Approved,8286.68,2944.5,2023-01-27,2290
1374,Christopher_Torres,56,Other,Detroit,Current,5768.98,2006-11-09,2023-03-30,1561.53,Rejected,8386.74,4883.54,2023-10-14,2963
1375,Margaret_Moore,34,Female,El Paso,Savings,7241.39,2009-08-26,2023-01-22,2759.77,Approved,2877.71,115.66,2023-06-16,5434
1376,Mark_White,40,Other,Seattle,Savings,4868.49,2016-10-25,2023-11-08,1371.95,Closed,3429.35,849.19,2023-02-26,3105
1377,Karen_Wilson,62,Male,Milwaukee,Current,3113.55,2014-08-03,2023-10-29,2235.46,Approved,1020.85,4640.78,2023-11-19,2872
1378,Mary_King,27,Other,Fort Worth,Savings,6170.34,2003-06-30,2023-04-30,2137.04,Rejected,4174.43,122.79,2023-04-13,1064
1379,James_Lopez,30,Male,New York,Current,5623.63,2020-01-23,2023-07-03,3084.19,Closed,9215.18,4816.74,2023-11-14,3452
1380,Timothy_Perez,59,Male,Dallas,Savings,4330.95,2008-12-10,2023-07-25,80.69,Rejected,8041.02,3139.12,2023-12-13,6906
1381,Robert_Garcia,56,Female,Chicago,Savings,7508.72,2017-03-19,2023-03-31,2997.77,Approved,9644.16,1158.37,2023-10-16,7642
1382,Sarah_Scott,59,Male,Detroit,Savings,2893.99,2011-07-27,2023-04-26,2969.64,Approved,2928.09,448.42,2023-03-01,233
1383,William_Hall,46,Female,Dallas,Savings,4900.76,2005-07-28,2023-06-12,1967.52,Rejected,6150.72,520.67,2023-05-28,9462
1384,Carol_Scott,33,Female,Indianapolis,Current,9409.36,2015-11-28,2023-04-14,1242.03,Rejected,4282.47,4188.76,2023-05-16,3578
1385,Mary_Perez,20,Female,Las Vegas,Savings,7256.0,2003-09-14,2023-05-28,4197.86,Closed,6542.91,4107.15,2023-03-17,574
1386,Michael_Wilson,53,Other,Columbus,Current,3940.92,2015-06-12,2023-09-28,1730.47,Closed,7696.77,4169.32,2023-05-21,7993
1387,Daniel_Thomas,21,Female,Chicago,Savings,5507.16,2008-01-26,2023-04-20,1565.53,Closed,1854.48,4803.22,2023-09-03,4823
1388,Barbara_Scott,53,Female,Fresno,Current,4114.27,2011-06-12,2023-07-19,2321.2,Rejected,1790.35,1952.96,2023-01-30,5042
1389,Sarah_Harris,33,Male,Tucson,Current,1214.23,2013-08-04,2023-10-07,1397.17,Rejected,1979.23,4579.2,2023-02-18,6193
1390,Robert_Young,58,Other,Las Vegas,Savings,3415.88,2016-10-28,2023-08-13,4155.51,Rejected,3527.27,807.52,2023-07-05,7932
1391,Paul_Allen,23,Female,Dallas,Current,8618.39,2000-04-30,2023-03-21,2829.09,Rejected,7702.68,4696.0,2023-10-29,163
1392,Donna_Hall,59,Female,San Jose,Current,4665.9,2004-01-20,2023-09-08,3774.35,Rejected,6747.29,1218.26,2023-01-02,9351
1393,Ashley_Scott,45,Female,Los Angeles,Current,5887.91,2022-06-14,2023-08-08,3729.46,Approved,3702.78,2040.03,2023-10-10,7148
1394,David_Martin,53,Male,San Antonio,Current,1896.32,2021-05-18,2023-10-27,3943.15,Approved,8704.46,2576.78,2023-05-15,6779
1395,Kimberly_Moore,40,Male,Nashville,Current,3626.69,2012-01-25,2023-05-22,4347.34,Approved,7557.61,4015.91,2023-06-27,9178
1396,Amanda_Nguyen,29,Male,Denver,Current,9299.13,2021-11-06,2023-03-14,4598.13,Closed,9755.52,1946.42,2023-08-07,9785
1397,Andrew_Williams,59,Female,Boston,Savings,3211.03,2001-05-14,2023-07-24,1924.21,Approved,7170.72,1707.8,2023-11-05,3741
1398,Lisa_Thompson,48,Female,Washington,Current,2580.55,2019-04-23,2023-08-10,2224.15,Rejected,7454.79,4913.89,2023-03-15,498
1399,Amanda_Young,29,Female,Austin,Current,653.41,2016-07-04,2023-06-09,259.79,Approved,8410.37,372.91,2023-10-24,3658
1400,Nancy_Hall,49,Female,Tucson,Current,1062.59,2011-08-11,2023-03-21,4629.27,Rejected,9329.14,127.95,2023-05-20,9908
1401,Thomas_Thomas,42,Female,Albuquerque,Savings,5889.41,2012-04-23,2023-04-25,2939.85,Approved,3496.15,283.46,2023-11-08,5497
1402,Elizabeth_Jones,68,Male,Nashville,Savings,6634.32,2008-02-22,2023-01-25,3564.45,Closed,6813.4,4570.96,2023-03-18,5196
1403,Ashley_Brown,46,Female,Colorado Springs,Savings,6451.65,2015-07-21,2023-06-26,2185.67,Rejected,4710.76,1163.92,2023-04-30,3830
1404,Melissa_Lee,36,Other,Oklahoma City,Current,5444.31,2002-01-24,2023-10-06,2374.5,Rejected,3065.18,218.48,2023-01-21,3191
1405,Daniel_Flores,39,Female,San Diego,Savings,4960.62,2014-07-28,2023-10-20,2720.45,Approved,2729.1,3643.82,2023-11-25,5901
1406,Emily_Wilson,41,Male,Atlanta,Savings,814.2,2016-09-03,2023-08-08,3978.83,Approved,1882.32,3202.16,2023-08-17,4314
1407,Thomas_Hill,50,Female,Dallas,Savings,8422.88,2006-05-03,2023-01-03,3068.71,Closed,8635.84,3958.73,2023-09-27,5270
1408,Stephanie_Walker,53,Other,Boston,Current,5179.5,2021-07-29,2023-11-12,4057.94,Rejected,1102.87,2618.6,2023-12-30,8626
1409,Thomas_Wilson,62,Female,Boston,Savings,1405.96,2006-04-16,2023-11-11,1091.26,Approved,9952.39,885.74,2023-01-22,4225
1410,Susan_Garcia,57,Other,Tucson,Savings,1444.91,2012-05-31,2023-02-02,1037.14,Approved,9682.14,1453.02,2023-01-06,9830
1411,David_Lopez,63,Other,Los Angeles,Current,5178.27,2010-01-27,2023-07-01,1042.0,Rejected,5776.92,305.98,2023-05-02,7439
1412,Michelle_Thomas,33,Male,Denver,Current,2521.31,2001-01-21,2023-02-08,34.17,Closed,7685.04,3519.25,2023-06-21,9750
1413,Mary_Taylor,19,Other,Oklahoma City,Savings,9227.45,2004-01-25,2023-06-02,903.53,Rejected,5124.81,3238.35,2023-01-16,9370
1414,Brian_Hall,25,Female,Memphis,Current,5039.59,2006-12-18,2023-03-04,602.55,Rejected,2975.94,3403.09,2023-08-14,8774
1415,Matthew_Thompson,30,Other,Philadelphia,Savings,9786.34,2012-11-24,2023-03-30,2274.23,Closed,7651.56,4888.21,2023-10-27,6607
1416,Joshua_Wilson,47,Female,San Francisco,Current,7368.17,2019-07-08,2023-04-13,644.93,Rejected,5035.55,301.03,2023-10-12,138
1417,David_Miller,18,Female,Boston,Savings,8125.92,2016-09-28,2023-12-07,2085.1,Rejected,8795.24,325.39,2023-01-21,6342
1418,Lisa_Rivera,29,Female,Kansas City,Current,3949.9,2022-10-20,2023-07-06,4997.52,Approved,8744.2,3691.94,2023-03-07,7768
1419,Kevin_Young,66,Female,Houston,Current,1426.81,2005-08-11,2023-06-08,2521.8,Closed,9624.7,4863.81,2023-03-13,3210
1420,Melissa_Anderson,24,Male,Baltimore,Current,6927.99,2014-05-05,2023-02-18,4623.99,Closed,7286.05,2713.58,2023-10-19,4640
1421,Patricia_Baker,65,Female,Oklahoma City,Savings,4130.0,2002-05-06,2023-08-10,3512.52,Closed,5431.51,4063.47,2023-05-11,9439
1422,Sandra_Taylor,31,Male,Chicago,Savings,9493.93,2003-02-17,2023-12-25,4472.66,Approved,6048.22,3046.94,2023-08-29,360
1423,Mark_Green,59,Other,El Paso,Savings,2016.96,2007-10-08,2023-07-07,3131.65,Closed,4229.37,4661.98,2023-11-01,9252
1424,Brian_Campbell,52,Female,Seattle,Current,6302.38,2022-11-01,2023-09-10,4052.37,Rejected,6934.78,998.1,2023-02-10,3451
1425,Kimberly_Baker,45,Other,Detroit,Current,8674.01,2019-02-15,2023-12-31,1520.97,Rejected,1830.04,1810.53,2023-08-17,4512
1426,Daniel_King,29,Male,Mesa,Savings,4088.01,2006-03-16,2023-07-11,1865.83,Rejected,9924.81,3063.76,2023-04-02,1449
1427,Paul_Jones,57,Female,San Diego,Current,9541.31,2017-04-27,2023-09-01,4801.7,Closed,1568.47,993.1,2023-01-14,3768
1428,William_Hall,65,Female,San Francisco,Savings,858.5,2000-07-16,2023-03-12,1344.99,Closed,6423.64,4170.73,2023-04-22,9606
1429,Jennifer_Clark,41,Male,Milwaukee,Savings,5910.56,2009-06-07,2023-12-13,2112.65,Closed,3615.81,3989.62,2023-11-18,8263
1430,Karen_Thompson,18,Other,Atlanta,Savings,7796.13,2015-03-25,2023-03-18,3259.28,Approved,8399.56,3594.73,2023-06-17,6343
1431,Charles_Flores,34,Male,Tucson,Current,2097.89,2017-10-21,2023-08-09,1968.09,Approved,6669.19,3100.53,2023-05-29,4185
1432,Carol_Wilson,55,Other,Portland,Savings,672.79,2015-01-26,2023-12-09,114.52,Rejected,6466.42,1096.01,2023-08-09,9114
1433,Margaret_Anderson,45,Other,Houston,Savings,890.99,2019-11-22,2023-09-21,3963.23,Rejected,7737.0,4350.0,2023-08-13,8147
1434,Kenneth_Nelson,50,Other,Washington,Savings,3260.37,2020-06-15,2023-09-26,1684.89,Closed,2062.77,2887.85,2023-10-26,1767
1435,Donna_Allen,41,Female,Detroit,Savings,2309.4,2022-12-30,2023-10-09,1146.05,Closed,3805.52,1059.52,2023-07-16,5954
1436,Kimberly_Walker,64,Male,Albuquerque,Savings,2316.51,2015-01-25,2023-08-09,2532.77,Closed,5552.99,3684.61,2023-10-13,4283
1437,Thomas_Wright,62,Female,Las Vegas,Current,4639.36,2006-06-10,2023-04-01,52.08,Approved,3879.72,158.37,2023-10-25,7114
1438,Paul_Taylor,23,Male,Sacramento,Current,940.84,2007-08-07,2023-02-25,4320.83,Rejected,1991.41,1090.13,2023-01-24,4190
1439,Matthew_Ramirez,38,Other,Atlanta,Savings,9955.46,2016-02-10,2023-04-16,1314.14,Rejected,3786.08,1134.21,2023-07-28,870
1440,Donna_Jackson,62,Female,Albuquerque,Savings,6988.5,2009-05-19,2023-10-14,4614.51,Approved,5125.61,1458.32,2023-11-11,933
1441,Barbara_Rivera,21,Female,San Antonio,Savings,399.9,2022-10-08,2023-09-30,3392.01,Closed,2330.13,171.87,2023-07-12,2065
1442,Daniel_Thompson,50,Female,Tucson,Savings,6949.85,2002-05-10,2023-10-20,2747.76,Closed,6956.48,4212.88,2023-02-23,6802
1443,Carol_Young,27,Other,Milwaukee,Current,7939.1,2003-08-07,2023-02-16,4033.21,Closed,1653.72,486.76,2023-11-11,534
1444,Lisa_Flores,53,Male,Fort Worth,Current,1988.55,2012-06-20,2023-11-03,4966.35,Rejected,9024.45,4145.99,2023-08-22,5337
1445,Charles_Gonzalez,30,Other,Austin,Savings,8418.74,2002-11-23,2023-04-24,1263.53,Rejected,4265.91,901.34,2023-12-01,519
1446,Anthony_Martin,53,Female,Las Vegas,Current,6156.47,2018-11-08,2023-02-27,1781.93,Closed,4230.25,4204.89,2023-11-12,5070
1447,Donald_Wright,65,Female,San Diego,Current,8226.47,2022-03-27,2023-02-13,2427.28,Approved,2888.49,145.46,2023-02-07,5787
1448,Jennifer_Jones,26,Other,Albuquerque,Savings,7195.27,2012-02-23,2023-12-20,2701.99,Closed,5337.32,3922.4,2023-07-12,3501
1449,Anthony_Rodriguez,48,Female,Kansas City,Savings,7075.82,2021-08-03,2023-08-19,2769.32,Approved,8489.56,2664.0,2023-01-11,5626
1450,Michelle_Lewis,21,Female,Washington,Savings,1666.59,2004-04-22,2023-09-24,2749.37,Rejected,6280.71,1081.48,2023-09-01,6055
1451,Kimberly_Garcia,37,Male,Fresno,Savings,3226.39,2019-09-14,2023-01-12,4142.93,Rejected,8291.44,2032.45,2023-07-02,1355
1452,Barbara_Harris,25,Male,Denver,Savings,5280.13,2019-08-26,2023-07-24,2028.96,Rejected,9719.07,485.44,2023-08-17,9858
1453,Brian_Walker,44,Male,Oklahoma City,Current,1214.21,2004-12-13,2023-02-23,64.75,Rejected,6627.48,686.25,2023-05-11,3114
1454,John_Perez,53,Male,Columbus,Current,4837.08,2019-06-10,2023-02-03,4379.71,Closed,2517.91,1835.43,2023-05-19,2073
1455,Elizabeth_Johnson,26,Male,Tucson,Current,4508.67,2017-01-18,2023-09-05,3314.64,Rejected,3724.8,2062.13,2023-11-12,5955
1456,Brian_Hall,60,Male,Jacksonville,Current,2396.04,2004-06-04,2023-05-16,955.51,Approved,6952.56,3880.05,2023-05-18,6089
